City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
344,Sangar,RU,63.9242,127.4739,-13.32,98,98,3.18,overcast clouds
345,Nybro,SE,56.7446,15.9071,30.18,83,93,11.32,overcast clouds
346,Sørland,NO,67.667,12.6934,34.68,50,100,12.06,overcast clouds
347,Kirensk,RU,57.7853,108.1119,21.43,94,100,10.76,light snow
348,Lagoa,PT,39.05,-27.9833,60.31,55,100,1.97,overcast clouds
349,Grand-Santi,GF,4.25,-54.3833,75.04,90,72,2.98,broken clouds
350,Dongsheng,CN,39.8161,109.9776,24.26,33,0,24.18,clear sky
351,Lüderitz,NA,-26.6481,15.1594,71.94,63,0,16.8,clear sky
352,Porbandar,IN,21.6422,69.6093,87.13,33,38,4.52,scattered clouds
353,Port Lincoln,AU,-34.7333,135.8667,64.83,63,18,5.21,few clouds
354,Atbasar,KZ,51.8,68.3333,18.54,83,100,6.35,overcast clouds
355,Gouyave,GD,12.1646,-61.7296,79.93,76,94,17.43,overcast clouds
356,Zyryanka,RU,65.75,150.85,-23.03,99,100,5.5,overcast clouds
357,Kirakira,SB,-10.4544,161.9205,81.16,81,87,5.59,overcast clouds
358,Lethem,GY,3.3803,-59.7968,76.41,80,93,10.02,overcast clouds
359,Gornopravdinsk,RU,60.05,69.9,24.8,89,98,10.67,overcast clouds
360,Dogondoutchi,NE,13.6393,4.0287,92.19,9,54,15.73,broken clouds
361,Nome,US,64.5011,-165.4064,-19.37,93,8,5.12,clear sky
362,George Town,MY,5.4112,100.3354,77.07,89,100,5.12,moderate rain
363,Ambon City,ID,-3.6954,128.1814,82.29,77,99,8.37,overcast clouds
364,Palu,ID,-0.8917,119.8707,74.62,94,100,2.26,light rain
365,Jambusar,IN,22.05,72.8,85.39,27,92,11.16,overcast clouds
366,Namatanai,PG,-3.6667,152.4333,80.83,83,83,7.87,light rain
367,Wajima,JP,37.4,136.9,53.06,68,15,12.06,few clouds
368,Alcañiz,ES,41.05,-0.1333,49.44,74,36,30.15,scattered clouds
369,Warwick,US,41.7001,-71.4162,36.01,83,100,4.43,overcast clouds
370,Kudahuvadhoo,MV,2.6708,72.8944,82.24,76,64,17.65,broken clouds
371,Key West,US,24.5557,-81.7826,71.37,53,43,16.58,light rain
372,Katherine,AU,-14.4667,132.2667,90.88,21,41,3.33,scattered clouds
373,Novikovo,RU,51.1537,37.8879,50.43,89,100,12.17,overcast clouds
374,Souillac,MU,-20.5167,57.5167,82.8,52,1,9.78,clear sky
375,Teya,RU,60.3778,92.6267,6.01,95,77,3.83,broken clouds
376,Bodden Town,KY,19.2833,-81.25,78.55,63,89,13.85,overcast clouds
377,Maroantsetra,MG,-15.4333,49.7333,80.65,75,56,9.78,light rain
378,Vaitape,PF,-16.5167,-151.75,80.58,78,99,11.12,overcast clouds
379,Owosso,US,42.9978,-84.1766,22.86,94,26,5.91,scattered clouds
380,Yurga,RU,55.7231,84.8861,15.33,91,100,9.17,overcast clouds
381,Pandamatenga,BW,-18.5278,25.627,95.11,19,60,6.17,broken clouds
382,Moïssala,TD,8.3404,17.7663,99.9,14,19,7.11,few clouds
383,Sur,OM,22.5667,59.5289,81.63,51,0,15.46,clear sky
384,Kiryat Gat,IL,31.61,34.7642,84.72,19,80,2.15,broken clouds
385,Qui Nhon,VN,13.7667,109.2333,76.55,93,100,15.57,overcast clouds
386,Lensk,RU,60.7253,114.9278,5.68,98,100,1.79,overcast clouds
387,Tūndla,IN,27.2,78.2833,76.15,36,55,5.48,broken clouds
388,Qasigiannguit,GL,68.8193,-51.1922,31.73,96,100,7.25,light snow
389,Capitán Bado,PY,-23.2667,-55.5333,67.03,96,88,7.38,overcast clouds
390,Honiara,SB,-9.4333,159.95,79.47,85,93,3.15,overcast clouds
391,Nanning,CN,22.8167,108.3167,68.5,57,31,5.08,scattered clouds
392,Douglas,US,41.3,-96.167,40.93,62,88,7.27,overcast clouds
393,Tara,RU,56.8944,74.371,16.27,86,97,7.81,overcast clouds
394,Houma,US,29.5958,-90.7195,48.2,90,6,6.38,clear sky
395,Visby,SE,57.6409,18.296,37.02,68,100,17.98,overcast clouds
396,Divnomorskoye,RU,44.5011,38.1353,62.6,69,83,27.09,broken clouds
397,Fasa,IR,28.9383,53.6482,66.2,22,90,4.38,overcast clouds
398,Okha,RU,53.5739,142.9478,20.84,65,100,13.2,overcast clouds
399,Nantucket,US,41.2835,-70.0995,41.27,87,100,14.81,overcast clouds
400,Eureka,US,40.8021,-124.1637,52.23,92,71,5.3,broken clouds
401,Tupik,RU,54.4253,119.9327,-3.32,95,78,2.19,broken clouds
402,Lubbock,US,33.6001,-101.8338,45.73,49,0,9.57,clear sky
403,Ust'-Kulom,RU,61.6864,53.6902,20.71,90,100,8.93,overcast clouds
404,Mogadishu,SO,2.0371,45.3438,83.46,68,56,12.17,light rain
405,Bairiki Village,KI,1.3292,172.9752,81.28,79,78,12.5,light rain
406,Moose Factory,CA,51.2585,-80.6094,18.7,96,100,3.91,light snow
407,Bandar-e Lengeh,IR,26.5579,54.8807,78.51,53,0,7.83,clear sky
408,Roald,NO,62.5833,6.1333,36.21,63,100,14.14,overcast clouds
409,Adrar,MR,20.5022,-10.0711,68.25,32,98,15.08,overcast clouds
410,Nālūt,LY,30.3333,10.85,54.57,20,1,17.96,clear sky
411,Santa Maria,BR,-29.6842,-53.8069,65.39,71,0,15.43,clear sky
412,Kununurra,AU,-15.7667,128.7333,96.64,16,23,1.23,few clouds
413,Hamilton,US,39.1834,-84.5333,30.33,54,42,4.38,scattered clouds
414,Tupiza,BO,-21.45,-65.7167,58.87,65,52,5.03,broken clouds
415,Denizli Province,TR,37.8402,29.0698,74.71,32,95,24.36,light rain
416,Kimbe,PG,-5.5502,150.1429,77.76,91,97,1.72,moderate rain
417,Port Hueneme,US,34.1478,-119.1951,62.89,51,0,3.47,clear sky
418,Novy Urengoy,RU,66.0833,76.6333,0.16,97,100,15.66,light snow
419,Muros,ES,42.7762,-9.0603,55.89,75,54,10.8,broken clouds
420,Teknāf,BD,20.8624,92.3058,76.44,60,96,12.35,overcast clouds
421,Zakamensk,RU,50.3741,103.2863,5.92,91,15,3.76,few clouds
422,Breytovo,RU,58.2993,37.8617,32.88,99,100,11.65,light snow
423,Minsk,BY,53.9,27.5667,40.08,99,100,9.6,overcast clouds
424,Chegdomyn,RU,51.1167,133.0167,3.99,97,100,2.13,overcast clouds
425,Wukari,NG,7.85,9.7833,97.03,13,20,3.0,few clouds
426,Constitución,CL,-35.3333,-72.4167,56.3,49,0,5.3,clear sky
427,Brawley,US,32.9787,-115.5303,62.96,14,0,3.22,clear sky
428,Waycross,US,31.2136,-82.354,44.08,82,7,5.26,clear sky
429,Kazanskoye,RU,55.6448,69.235,19.72,86,100,7.56,overcast clouds
430,Margate,GB,51.3813,1.3862,41.5,76,39,16.55,scattered clouds
431,Dvinskoy Bereznik,RU,62.8551,42.7072,1.33,99,87,2.17,overcast clouds
432,Abu Samrah,SY,35.3029,37.1841,69.6,42,56,3.69,broken clouds
433,Kieta,PG,-6.2167,155.6333,80.6,81,99,2.17,overcast clouds
434,Sittwe,MM,20.15,92.9,80.13,59,33,13.47,scattered clouds
435,Talara,PE,-4.5772,-81.2719,66.09,84,80,14.99,broken clouds
436,Bozhou,CN,33.8772,115.7703,48.36,67,100,13.98,moderate rain
437,Gweta,BW,-20.1833,25.2333,97.27,18,40,2.42,scattered clouds
438,Moshkovo,RU,55.3053,83.6104,14.38,91,98,8.3,overcast clouds
439,Lagan,RU,45.3929,47.3707,49.08,76,93,11.59,overcast clouds
440,Mezen',RU,65.8522,44.24,6.12,98,91,2.42,overcast clouds
441,Midyat,TR,37.4247,41.3393,58.06,53,18,9.44,few clouds
442,Belmonte,BR,-15.8631,-38.8828,80.22,74,36,13.67,scattered clouds
443,Road Town,VG,18.4167,-64.6167,81.43,72,12,15.32,few clouds
444,Chapada dos Guimarães,BR,-15.4606,-55.7497,71.78,88,100,2.91,overcast clouds
445,Port Blair,IN,11.6667,92.75,81.93,76,93,10.63,overcast clouds
446,Okhotsk,RU,59.3833,143.3,-10.41,87,15,19.01,few clouds
447,Campbell River,CA,50.0163,-125.2446,45.12,95,100,2.19,overcast clouds
448,Acaraú,BR,-2.8856,-40.12,83.86,68,100,13.98,overcast clouds
449,San Rafael del Sur,NI,11.8485,-86.4384,72.19,75,8,4.38,clear sky
450,Kayerkan,RU,69.3497,87.7602,-19.21,98,96,5.79,overcast clouds
451,Arlit,NE,18.7369,7.3853,90.01,10,100,5.53,overcast clouds
452,Floresta,BR,-8.6011,-38.5686,83.66,55,90,9.82,overcast clouds
453,Arman',RU,59.7,150.1667,-1.91,93,94,7.4,overcast clouds
454,Rio Branco,BR,-9.9747,-67.81,74.57,90,100,4.41,overcast clouds
455,Asău,RO,46.4333,26.4,45.91,78,100,9.6,overcast clouds
456,Korla,CN,41.7597,86.1469,30.42,62,9,4.72,clear sky
457,Port Macquarie,AU,-31.4333,152.9167,67.84,81,57,5.08,broken clouds
458,Ust'-Abakan,RU,53.8525,91.3742,16.84,91,100,0.98,overcast clouds
459,Tuatapere,NZ,-46.1333,167.6833,51.6,92,71,1.9,broken clouds
460,Balkanabat,TM,39.5108,54.3671,63.55,28,98,2.8,overcast clouds
461,Lesosibirsk,RU,58.2358,92.4828,17.94,96,100,3.02,light snow
462,Río Gallegos,AR,-51.6226,-69.2181,45.59,72,27,27.89,scattered clouds
463,Cururupu,BR,-1.8283,-44.8683,80.44,86,86,6.24,overcast clouds
464,Manaus,BR,-3.1019,-60.025,76.86,89,38,3.36,scattered clouds
465,‘Ewa Beach,US,21.3156,-158.0072,74.77,60,15,21.34,few clouds
466,Lodja,CD,-3.4833,23.4333,71.6,97,100,3.65,overcast clouds
467,Fayaoué,NC,-20.65,166.5333,79.56,83,48,11.77,scattered clouds
468,Krasnosel'kup,RU,65.7,82.4667,-1.97,94,100,13.35,overcast clouds
469,Kâhta,TR,37.7855,38.6237,60.1,59,27,3.36,scattered clouds
470,Melfi,IT,40.9965,15.6514,43.99,78,85,8.03,light rain
471,Simao,CN,22.7886,100.9748,58.77,77,42,2.26,scattered clouds
472,Palora,EC,-1.7,-77.9333,63.79,97,100,2.71,light rain
473,Puerto Carreño,CO,6.189,-67.4859,75.09,86,96,7.87,overcast clouds
474,Coolum Beach,AU,-26.5333,153.1,73.65,88,100,11.74,light rain
475,Mwanza,TZ,-2.5167,32.9,79.05,56,67,8.75,broken clouds
476,Jalu,LY,29.0331,21.5482,83.91,16,100,13.18,overcast clouds
477,Reconquista,AR,-29.15,-59.65,67.14,63,0,11.74,clear sky
478,Yumen,CN,40.2833,97.2,22.69,54,0,7.56,clear sky
479,Chapais,CA,49.7834,-74.8492,8.44,94,87,2.48,overcast clouds
480,Skjervøy,NO,70.0311,20.9714,26.94,67,70,16.08,broken clouds
481,Batī,ET,11.1833,40.0167,76.5,22,3,11.25,clear sky
482,Correntina,BR,-13.3433,-44.6367,75.33,81,65,5.46,moderate rain
483,Talcahuano,CL,-36.7167,-73.1167,52.14,55,0,5.39,clear sky
484,Kadyy,RU,57.787,43.1903,33.6,98,100,5.48,overcast clouds
485,Meadow Lake,US,34.8014,-106.5436,41.52,41,0,4.97,clear sky
486,Araouane,ML,18.9048,-3.5265,79.68,16,6,16.78,clear sky
487,Porto Velho,BR,-8.7619,-63.9039,74.53,91,100,0.47,overcast clouds
488,Abnūb,EG,27.2696,31.1511,91.65,9,7,6.51,clear sky
489,Kuching,MY,1.55,110.3333,77.49,87,76,4.12,broken clouds
490,Sinazongwe,ZM,-17.2614,27.4618,89.65,39,2,9.82,clear sky
491,Plettenberg Bay,ZA,-34.0527,23.3716,70.03,65,29,6.78,scattered clouds
492,Chifeng,CN,42.2683,118.9636,29.17,55,100,0.4,overcast clouds
493,Nakhodka,RU,42.8333,132.8947,37.17,76,22,6.24,few clouds
494,Birobidzhan,RU,48.8,132.95,-2.49,96,7,3.94,clear sky
495,Kavaratti,IN,10.5669,72.642,81.52,79,76,14.72,broken clouds
496,Cabo Rojo,PR,18.0866,-67.1457,75.88,81,3,6.26,clear sky
497,Alta Floresta,BR,-9.8756,-56.0861,74.79,92,97,1.32,overcast clouds
498,Sept-Îles,CA,50.2001,-66.3821,28.13,67,96,8.75,overcast clouds
499,Atar,MR,20.5169,-13.0499,70.68,25,100,16.2,overcast clouds
500,Ishigaki,JP,24.3448,124.1572,73.04,80,100,21.56,overcast clouds
501,Tsumeb,NA,-19.2333,17.7167,87.98,29,100,9.1,overcast clouds
502,Donghai,CN,22.9459,115.642,69.1,76,5,4.76,clear sky
503,Taltal,CL,-25.4,-70.4833,60.03,79,56,1.74,broken clouds
504,Noumea,NC,-22.2763,166.4572,76.77,87,14,10.96,few clouds
505,Beyneu,KZ,45.3167,55.2,48.51,32,3,8.97,clear sky
506,Vostok,RU,46.4856,135.8833,3.72,100,90,3.38,overcast clouds
507,Bandarbeyla,SO,9.4942,50.8122,81.97,60,6,25.32,clear sky
508,Eyl,SO,7.9803,49.8164,85.42,49,6,25.75,clear sky
509,Buin,CL,-33.7333,-70.75,64.33,21,0,1.25,clear sky
510,Tessalit,ML,20.1986,1.0114,82.29,16,59,13.94,broken clouds
511,Auburn,US,47.3073,-122.2284,53.46,94,100,3.06,overcast clouds
512,Brasiléia,BR,-11.0161,-68.7481,73.11,96,100,2.06,overcast clouds
513,Fougères,FR,48.35,-1.2,39.72,80,75,3.65,broken clouds
514,Amahai,ID,-3.3333,128.9167,80.85,81,99,3.15,moderate rain
515,Bulawayo,ZW,-20.15,28.5833,91.38,20,55,8.19,broken clouds
516,Knin,HR,44.0439,16.2,46.13,74,97,6.08,overcast clouds
517,Roebourne,AU,-20.7833,117.1333,86.7,49,3,16.06,clear sky
518,Soyo,AO,-6.1349,12.3689,83.41,72,92,4.47,overcast clouds
519,Shiyan,CN,32.6475,110.7781,45.75,74,100,6.11,overcast clouds
520,Liwale,TZ,-9.7667,37.9333,85.69,45,97,5.28,overcast clouds
521,Djibo,BF,14.1022,-1.6306,93.6,8,51,14.2,broken clouds
522,Takoradze,GH,4.8845,-1.7554,84.79,69,17,8.3,few clouds
523,Chateaubelair,VC,13.2833,-61.25,78.85,74,94,14.94,overcast clouds
524,Limbang,MY,4.75,115.0,76.05,90,100,0.78,light rain
525,Susanville,US,40.4163,-120.653,44.82,77,5,3.2,clear sky
526,Barabai,ID,-2.5833,115.3833,75.54,95,92,1.21,overcast clouds
527,São João da Barra,BR,-21.6403,-41.0511,75.51,82,13,6.42,few clouds
528,Yamada,JP,39.4667,141.95,42.6,82,63,6.91,broken clouds
529,Itoman,JP,26.1247,127.6694,71.64,76,100,21.0,overcast clouds
530,Kaili,ID,-3.4626,120.2147,67.59,96,100,2.8,overcast clouds
531,Mount Darwin,ZW,-16.7725,31.5838,91.44,22,4,6.71,clear sky
532,Cedar City,US,37.6775,-113.0619,40.6,50,0,1.92,clear sky
533,Egvekinot,RU,66.3167,-179.1667,-6.25,78,100,5.12,overcast clouds
534,Nurota,UZ,40.5614,65.6886,59.7,30,11,3.65,few clouds
535,Samarai,PG,-10.6167,150.6667,82.26,81,99,8.88,overcast clouds
536,Codajás,BR,-3.8367,-62.0569,75.78,95,97,1.25,overcast clouds
537,Concepción del Uruguay,AR,-32.4825,-58.2372,63.43,81,85,17.13,overcast clouds
538,Oparino,RU,59.8518,48.2783,25.77,97,100,3.87,light snow
539,Acarí,PE,-15.4311,-74.6158,67.5,77,78,3.15,broken clouds
540,Olhão,PT,37.0286,-7.8411,61.34,55,3,12.26,clear sky
541,Vardø,NO,70.3705,31.1107,20.73,84,100,25.12,overcast clouds
542,Umm Hājar,TD,13.2954,19.6966,97.39,10,53,10.67,broken clouds
543,Nabire,ID,-3.3667,135.4833,78.8,88,100,3.47,overcast clouds
544,Sennar,SD,13.5691,33.5672,101.1,17,4,12.88,clear sky
545,Olinda,BR,-8.0089,-34.8553,82.42,68,84,12.68,broken clouds
546,Karoi,ZW,-16.8099,29.6925,91.2,22,2,6.51,clear sky
547,Mitú,CO,1.1983,-70.1733,72.12,98,100,2.15,overcast clouds
548,Pangnirtung,CA,66.1451,-65.7125,16.43,86,100,6.73,overcast clouds
549,Miramar,US,25.9873,-80.2323,66.63,38,86,13.42,overcast clouds
550,Gadag,IN,15.4167,75.6167,70.21,87,100,14.38,overcast clouds
551,Ust-Kuyga,RU,70.0167,135.6,-12.62,99,100,3.02,overcast clouds
552,Chauk,MM,20.8833,94.8167,77.13,59,46,7.2,scattered clouds
553,Misawa,JP,40.6836,141.3597,46.62,75,42,13.11,scattered clouds
554,Bariloche,AR,-41.1456,-71.3082,47.19,73,44,5.28,scattered clouds
555,Price,US,39.5994,-110.8107,39.42,64,0,1.21,clear sky
556,Ambositra,MG,-20.5167,47.25,80.4,47,41,8.41,light rain
557,Yar-Sale,RU,66.8333,70.8333,5.34,95,100,15.95,light snow
558,Jacareacanga,BR,-6.2222,-57.7528,76.91,88,42,1.83,scattered clouds
559,Zhuhai,CN,22.2769,113.5678,76.05,48,46,2.73,scattered clouds
560,Tres Arroyos,AR,-38.3739,-60.2798,60.15,82,100,9.89,overcast clouds
561,Palmer,US,42.1584,-72.3287,29.84,98,100,2.13,overcast clouds
562,Paamiut,GL,61.994,-49.6678,34.48,91,98,25.37,light rain
563,Mwadui,TZ,-3.55,33.6,87.69,31,59,8.59,broken clouds
564,Portland,US,45.5234,-122.6762,52.47,95,100,4.56,light rain
565,Nemuro,JP,43.3236,145.575,46.54,81,44,19.01,scattered clouds
566,Huicheng,CN,23.0385,116.2899,67.44,86,3,8.3,clear sky
567,Talaya,RU,61.3833,152.75,-15.75,99,100,4.83,light snow
568,Arang,IN,21.2,81.9667,75.87,36,73,4.61,broken clouds
569,Amapá,BR,1.0,-52.0,74.44,97,75,1.05,broken clouds
570,Wahpeton,US,46.2652,-96.6059,33.06,82,100,7.83,overcast clouds
571,Kakegawa,JP,34.7667,138.0167,51.19,59,49,5.17,scattered clouds
572,Hede,CN,33.7681,120.2517,58.44,72,84,5.35,broken clouds
573,Hue,VN,16.4667,107.6,70.92,96,100,1.72,overcast clouds
574,Faanui,PF,-16.4833,-151.75,80.58,78,98,11.1,overcast clouds
575,Ji’an,CN,27.1172,114.9793,63.18,69,26,6.82,scattered clouds
576,Warrington,GB,53.3925,-2.5802,35.92,88,99,3.33,overcast clouds
577,Mangan,IN,27.5167,88.5333,60.42,86,67,1.48,broken clouds
578,Mareeba,AU,-17.0,145.4333,72.88,89,49,4.38,scattered clouds
579,Anito,PH,12.4497,125.2886,78.76,88,76,5.53,broken clouds
580,Necochea,AR,-38.5473,-58.7368,61.18,91,76,14.52,broken clouds
581,Naryan-Mar,RU,67.6713,53.087,-5.37,100,94,7.05,overcast clouds
582,Shihezi,CN,44.3,86.0333,25.74,72,4,1.92,clear sky
583,Tortolì,IT,39.9256,9.6572,48.63,69,80,14.0,broken clouds
584,Green River,US,41.5286,-109.4662,37.27,66,16,4.59,few clouds
585,Maumere,ID,-8.6199,122.2111,81.45,76,100,4.32,overcast clouds
586,Codrington,AU,-38.2667,141.9667,53.85,79,6,3.78,clear sky
587,Camopi,GF,3.1655,-52.3158,73.83,99,100,1.21,overcast clouds
588,Zhuji,CN,29.7188,120.2423,60.85,91,77,1.68,broken clouds
589,Scottsbluff,US,41.8666,-103.6672,53.08,35,2,14.38,clear sky
590,Cap Malheureux,MU,-19.9842,57.6142,78.94,63,0,8.86,clear sky
591,Tromsø,NO,69.6496,18.957,21.43,89,100,12.24,overcast clouds
592,Ibipeba,BR,-11.6408,-42.0111,72.1,81,87,3.69,overcast clouds
593,Elizabeth City,US,36.2946,-76.2511,40.75,72,25,11.9,scattered clouds
594,Yeppoon,AU,-23.1333,150.7333,76.78,83,100,13.94,light rain
595,Chacabuco,AR,-34.6417,-60.4739,61.14,82,2,13.49,clear sky
596,Bucerías,MX,20.75,-105.3333,71.1,70,17,4.34,few clouds
597,Matata,NZ,-37.8833,176.75,61.12,89,41,3.27,scattered clouds
598,Shitanjing,CN,39.2342,106.3439,25.63,30,10,21.52,clear sky
599,Natal,BR,-5.795,-35.2094,84.36,64,73,11.77,broken clouds
600,Gobabis,NA,-22.45,18.9667,92.32,11,14,6.73,few clouds
601,Manoel Urbano,BR,-8.8389,-69.2597,73.62,96,100,2.21,overcast clouds
602,Cobija,BO,-11.0267,-68.7692,72.88,96,100,2.08,overcast clouds
603,Almaznyy,RU,48.0448,40.045,56.21,73,100,13.33,overcast clouds
604,Frederikshavn,DK,57.4407,10.5366,34.61,57,8,8.52,clear sky
605,Gorontalo,ID,0.5412,123.0595,75.0,97,100,2.59,overcast clouds
606,Xinan,CN,26.72,119.8556,65.19,86,81,5.39,broken clouds
607,Pauini,BR,-7.7136,-66.9764,74.59,88,100,2.13,overcast clouds
608,Yagoua,CM,10.3411,15.2329,97.52,9,5,8.48,clear sky
609,Kembé,CF,4.6228,21.8865,91.85,39,100,3.0,overcast clouds
610,Khāsh,IR,28.2211,61.2158,66.96,20,100,11.65,overcast clouds
611,Kalmunai,LK,7.4167,81.8167,80.46,81,94,7.99,overcast clouds
612,Shubarkuduk,KZ,49.1447,56.4872,24.73,84,6,4.03,clear sky
613,Ambanja,MG,-13.6833,48.45,84.61,70,71,6.58,light rain
614,Katete,UG,-0.7818,29.7544,68.05,71,100,3.36,overcast clouds
615,Aurangabad,IN,19.8833,75.3333,78.04,37,100,7.67,overcast clouds
616,Laas,IT,46.6166,10.7002,30.61,76,100,7.27,overcast clouds
617,Kisanga,TZ,-7.4362,37.7034,91.78,48,48,8.03,light rain
618,Tigbao,PH,12.5546,123.3389,81.41,82,100,11.1,overcast clouds
619,Bilibino,RU,68.0546,166.4372,-4.2,100,97,3.36,overcast clouds
620,Sanming,CN,26.2486,117.6186,65.07,84,80,3.0,broken clouds
621,Ubari,LY,26.5921,12.7805,64.85,28,75,16.78,broken clouds
622,São Filipe,CV,14.8961,-24.4956,75.9,66,68,11.1,broken clouds
623,Departamento de Maldonado,UY,-34.6667,-54.9167,62.33,96,95,7.76,overcast clouds
624,Molėtai,LT,55.2333,25.4167,32.13,100,100,8.86,light snow
625,Nariño,CO,5.6089,-75.1766,60.19,98,100,2.57,overcast clouds
626,Nur-Sultan,KZ,51.1801,71.446,12.72,79,79,6.04,broken clouds
627,Vallenar,CL,-28.5708,-70.7581,61.86,68,0,4.5,clear sky
628,Vanimo,PG,-2.6741,141.3028,79.86,81,100,1.74,overcast clouds
629,Ipueiras,BR,-7.0333,-40.45,79.95,60,62,10.2,broken clouds
630,Vicuña,CL,-30.0319,-70.7081,73.0,36,0,0.96,clear sky
631,Hīt,IQ,33.6416,42.8251,76.28,25,0,7.61,clear sky
632,Puquio,PE,-14.7,-74.1333,48.88,79,93,0.69,overcast clouds
633,Bintulu,MY,3.1667,113.0333,79.61,74,94,1.43,overcast clouds
634,Erenhot,CN,43.6475,111.9767,23.45,76,100,16.89,overcast clouds
635,Aasiaat,GL,68.7098,-52.8699,30.06,93,100,8.46,light snow
636,Pasinler,TR,39.9803,41.6764,49.39,60,14,5.73,few clouds
637,Tutóia,BR,-2.7619,-42.2744,83.61,71,98,11.5,overcast clouds
638,Gamba,GA,-2.65,10.0,78.91,85,91,6.4,light rain
639,Ulety,RU,51.3572,112.4849,13.14,85,91,8.9,overcast clouds
640,Zhangaözen,KZ,43.3,52.8,54.1,30,8,11.39,clear sky
641,Gashua,NG,12.871,11.0482,91.13,9,51,10.47,broken clouds
642,Iqaluit,CA,63.7506,-68.5145,21.36,85,100,10.92,overcast clouds
643,Inhambane,MZ,-23.865,35.3833,81.07,56,2,11.74,clear sky
644,Kabelvåg,NO,68.2114,14.4817,31.21,57,79,9.37,light snow
645,Barcelona,ES,41.3888,2.159,49.84,35,0,7.61,clear sky
646,Kez,RU,57.8979,53.7152,33.28,99,100,6.31,overcast clouds
647,Naze,JP,28.3667,129.4833,66.63,67,79,15.41,broken clouds
648,La Ronge,CA,55.1001,-105.2842,31.35,89,33,10.65,scattered clouds
649,Rome,US,43.2128,-75.4557,22.96,96,73,4.23,broken clouds
650,Nosy Varika,MG,-20.5833,48.5333,76.95,73,75,7.83,broken clouds
651,Kumba,CM,4.6363,9.4469,90.16,52,47,2.13,scattered clouds
652,Shepsi,RU,44.0361,39.1489,65.73,61,46,26.8,scattered clouds
653,Sayyan,YE,15.1718,44.3244,65.03,18,0,8.75,clear sky
654,Liverpool,GB,53.4106,-2.9779,39.78,77,98,4.09,overcast clouds
655,Camocim,BR,-2.9022,-40.8411,82.9,67,82,12.35,broken clouds
656,Lata,PT,40.1629,-8.3327,55.67,75,48,10.11,scattered clouds
657,Inongo,CD,-1.95,18.2667,77.63,77,95,1.57,moderate rain
658,Beloha,MG,-25.1667,45.05,94.1,23,10,9.86,clear sky
659,Rabo de Peixe,PT,37.8,-25.5833,59.25,65,91,5.86,overcast clouds
660,Owando,CG,-0.4819,15.8999,91.44,46,94,3.06,overcast clouds
661,Alyangula,AU,-13.8483,136.4192,84.6,67,97,10.31,overcast clouds
662,Ashtabula,US,41.7001,-80.7665,29.86,91,55,6.35,broken clouds
663,Gladstone,AU,-23.85,151.25,74.52,90,100,11.14,light rain
664,Chulym,RU,55.0997,80.9572,12.79,89,100,7.9,overcast clouds
665,Garden City,US,42.3256,-83.331,26.92,91,9,6.15,clear sky
666,Caravelas,BR,-17.7125,-39.2481,81.46,68,12,9.35,few clouds
667,Alofi,NU,-19.0595,-169.9187,76.98,61,36,14.65,scattered clouds
668,Kashary,RU,49.04,41.0056,53.26,88,100,14.36,overcast clouds
669,Jūybār,IR,36.6412,52.9124,65.61,51,93,1.81,overcast clouds
670,Abhā,SA,18.2164,42.5053,69.13,17,0,3.98,clear sky
671,Newbury,GB,51.4003,-1.3206,34.9,85,85,4.9,overcast clouds
672,Matadi,CD,-5.8167,13.45,89.19,62,100,3.02,overcast clouds
673,Khandyga,RU,62.6667,135.6,-29.42,100,97,2.15,overcast clouds
674,Boende,CD,-0.2167,20.8667,74.16,93,100,2.42,light rain
675,Tanete,ID,-3.9443,119.7848,76.15,92,100,2.95,overcast clouds
676,Orchard Homes,US,46.8633,-114.0484,47.08,73,87,4.18,overcast clouds
677,Riyadh,SA,24.6877,46.7219,77.86,13,0,11.21,clear sky
678,Sawākin,SD,19.1059,37.3321,85.8,62,28,10.47,scattered clouds
679,Say,NE,13.1007,2.3689,94.62,9,33,12.86,scattered clouds
680,Praia,CV,14.9215,-23.5087,76.23,66,83,21.23,broken clouds
681,Lüshunkou,CN,38.8,121.2667,45.09,75,100,13.85,light rain
682,Tarakan,ID,3.3,117.6333,77.59,84,100,6.55,overcast clouds
683,Sapa,PH,5.1544,120.3241,81.3,80,64,8.59,broken clouds
684,Nguruka,TZ,-5.1092,31.0419,87.76,34,67,6.38,broken clouds
685,Lerwick,GB,60.1545,-1.1494,38.61,97,100,34.18,overcast clouds
686,Mahon,ES,39.8885,4.2658,52.45,44,4,33.69,clear sky
687,Poum,NC,-20.2333,164.0167,80.67,77,46,6.53,scattered clouds
688,Niquelândia,BR,-14.4739,-48.4597,75.33,85,100,1.99,overcast clouds
689,Kyren,RU,51.6828,102.1408,12.31,78,51,2.93,broken clouds
690,Kokopo,PG,-4.352,152.2633,80.42,81,99,3.65,light rain
691,Uauá,BR,-9.8414,-39.4817,79.02,65,89,4.59,overcast clouds
692,La Crosse,US,43.8014,-91.2396,30.16,42,99,5.59,overcast clouds
693,Najrān,SA,17.4924,44.1277,75.79,22,0,12.19,clear sky
694,Mookane,BW,-23.688,26.6595,93.56,24,17,7.72,few clouds
695,Puerto Ayacucho,VE,5.6639,-67.6236,74.07,92,94,3.09,overcast clouds
